simulation_time_s,obj_index,speed_mps,brake,pos_x,pos_y,pos_z
502.00,0,0.79,0.00,-7.04,-129.11,0.25
503.00,0,0.81,0.00,-7.04,-129.19,0.25
504.00,0,0.79,0.00,-7.05,-129.27,0.25
505.00,0,0.81,0.00,-7.06,-129.35,0.25
506.00,0,0.79,0.00,-7.07,-129.43,0.25
507.00,0,0.81,0.00,-7.08,-129.51,0.25
508.00,0,0.79,0.00,-7.08,-129.59,0.25
509.00,0,0.81,0.00,-7.09,-129.67,0.25
510.00,0,0.79,0.00,-7.10,-129.74,0.25
511.00,0,0.81,0.00,-7.11,-129.82,0.25
512.00,0,0.79,0.00,-7.12,-129.90,0.25
513.00,0,0.81,0.00,-7.13,-129.98,0.25
514.00,0,0.79,0.00,-7.13,-130.06,0.25
515.00,0,0.81,0.00,-7.14,-130.14,0.25
516.00,0,0.79,0.00,-7.15,-130.22,0.25
517.00,0,0.81,0.00,-7.16,-130.30,0.25
518.00,0,0.79,0.00,-7.17,-130.37,0.25
519.00,0,0.80,0.00,-7.19,-130.53,0.25
520.00,0,0.82,0.00,-7.20,-130.61,0.25
521.00,0,0.80,0.00,-7.21,-130.69,0.25
522.00,0,0.81,0.00,-7.22,-130.77,0.25
523.00,0,0.79,0.00,-7.23,-130.85,0.25
524.00,0,0.81,0.00,-7.24,-130.93,0.25
525.00,0,0.79,0.00,-7.25,-131.01,0.25
526.00,0,0.81,0.00,-7.26,-131.09,0.25
527.00,0,0.79,0.00,-7.27,-131.16,0.25
528.00,0,0.81,0.00,-7.28,-131.24,0.25
529.00,0,0.79,0.00,-7.29,-131.32,0.25
530.00,0,0.81,0.00,-7.30,-131.40,0.25
531.00,0,0.79,0.00,-7.31,-131.48,0.25
532.00,0,0.81,0.00,-7.32,-131.56,0.25
533.00,0,0.79,0.00,-7.34,-131.64,0.25
534.00,0,0.81,0.00,-7.35,-131.71,0.25
535.00,0,0.79,0.00,-7.36,-131.79,0.25
536.00,0,0.81,0.00,-7.37,-131.87,0.25
537.00,0,0.79,0.00,-7.38,-131.95,0.25
538.00,0,0.81,0.00,-7.39,-132.03,0.25
539.00,0,0.79,0.00,-7.40,-132.11,0.25
540.00,0,0.80,0.00,-7.40,-132.18,0.25
541.00,0,0.78,0.00,-7.41,-132.26,0.25
542.00,0,0.80,0.00,-7.41,-132.34,0.25
543.00,0,0.79,0.00,-7.42,-132.42,0.25
544.00,0,0.81,0.00,-7.43,-132.50,0.25
545.00,0,0.79,0.00,-7.43,-132.58,0.25
546.00,0,0.81,0.00,-7.44,-132.66,0.25
547.00,0,0.79,0.00,-7.44,-132.74,0.25
548.00,0,0.81,0.00,-7.45,-132.82,0.25
549.00,0,0.79,0.00,-7.46,-132.89,0.25
550.00,0,0.81,0.00,-7.46,-132.97,0.25
551.00,0,0.79,0.00,-7.47,-133.05,0.25
552.00,0,0.81,0.00,-7.47,-133.13,0.25
553.00,0,0.79,0.00,-7.48,-133.21,0.25
554.00,0,0.81,0.00,-7.48,-133.29,0.25
555.00,0,0.79,0.00,-7.48,-133.37,0.25
556.00,0,0.81,0.00,-7.49,-133.45,0.25
557.00,0,0.79,0.00,-7.49,-133.53,0.25
558.00,0,0.81,0.00,-7.50,-133.61,0.25
559.00,0,0.79,0.00,-7.50,-133.69,0.25
560.00,0,0.81,0.00,-7.50,-133.77,0.25
561.00,0,0.79,0.00,-7.51,-133.85,0.25
562.00,0,0.81,0.00,-7.51,-133.92,0.25
563.00,0,0.79,0.00,-7.51,-134.00,0.25
564.00,0,0.81,0.00,-7.52,-134.08,0.25
565.00,0,0.79,0.00,-7.52,-134.16,0.25
566.00,0,0.81,0.00,-7.52,-134.24,0.25
567.00,0,0.79,0.00,-7.53,-134.32,0.25
568.00,0,0.81,0.00,-7.53,-134.40,0.25
569.00,0,0.79,0.00,-7.53,-134.48,0.25
570.00,0,0.81,0.00,-7.53,-134.56,0.25
571.00,0,0.79,0.00,-7.53,-134.64,0.25
572.00,0,0.81,0.00,-7.54,-134.72,0.25
573.00,0,0.79,0.00,-7.54,-134.80,0.25
574.00,0,0.81,0.00,-7.54,-134.88,0.25
575.00,0,0.79,0.00,-7.54,-134.95,0.25
576.00,0,0.81,0.00,-7.54,-135.03,0.25
577.00,0,0.79,0.00,-7.54,-135.11,0.25
578.00,0,0.81,0.00,-7.54,-135.19,0.25
579.00,0,0.79,0.00,-7.54,-135.27,0.25
580.00,0,0.81,0.00,-7.54,-135.35,0.25
581.00,0,0.79,0.00,-7.54,-135.43,0.25
582.00,0,0.81,0.00,-7.54,-135.51,0.25
583.00,0,0.79,0.00,-7.54,-135.59,0.25
584.00,0,0.81,0.00,-7.54,-135.67,0.25
585.00,0,0.79,0.00,-7.54,-135.75,0.25
586.00,0,0.81,0.00,-7.54,-135.83,0.25
587.00,0,0.79,0.00,-7.54,-135.91,0.25
588.00,0,0.81,0.00,-7.54,-135.99,0.25
589.00,0,0.79,0.00,-7.54,-136.06,0.25
590.00,0,0.81,0.00,-7.54,-136.14,0.25
591.00,0,0.79,0.00,-7.54,-136.22,0.25
592.00,0,0.81,0.00,-7.54,-136.30,0.25
593.00,0,0.79,0.00,-7.54,-136.38,0.25
594.00,0,0.81,0.00,-7.53,-136.46,0.25
595.00,0,0.79,0.00,-7.53,-136.54,0.25
596.00,0,0.81,0.00,-7.53,-136.62,0.25
597.00,0,0.79,0.00,-7.53,-136.70,0.25
598.00,0,0.81,0.00,-7.53,-136.78,0.25
599.00,0,0.79,0.00,-7.52,-136.86,0.25
600.00,0,0.81,0.00,-7.52,-136.94,0.25
601.00,0,0.79,0.00,-7.52,-137.02,0.25
602.00,0,0.81,0.00,-7.52,-137.10,0.25
603.00,0,0.79,0.00,-7.51,-137.17,0.25
604.00,0,0.81,0.00,-7.51,-137.25,0.25
605.00,0,0.79,0.00,-7.51,-137.33,0.25
606.00,0,0.81,0.00,-7.50,-137.41,0.25
607.00,0,0.79,0.00,-7.50,-137.49,0.25
608.00,0,0.81,0.00,-7.50,-137.57,0.25
609.00,0,0.79,0.00,-7.49,-137.65,0.25
610.00,0,0.81,0.00,-7.49,-137.73,0.25
611.00,0,0.79,0.00,-7.49,-137.81,0.25
612.00,0,0.81,0.00,-7.48,-137.89,0.25
613.00,0,0.79,0.00,-7.48,-137.97,0.25
614.00,0,0.81,0.00,-7.47,-138.05,0.25
615.00,0,0.79,0.00,-7.47,-138.12,0.25
616.00,0,0.81,0.00,-7.46,-138.20,0.25
617.00,0,0.79,0.00,-7.46,-138.28,0.25
618.00,0,0.81,0.00,-7.45,-138.36,0.25
619.00,0,0.79,0.00,-7.45,-138.44,0.25
620.00,0,0.81,0.00,-7.44,-138.52,0.25
621.00,0,0.79,0.00,-7.44,-138.60,0.25
622.00,0,0.81,0.00,-7.43,-138.68,0.25
623.00,0,0.79,0.00,-7.43,-138.76,0.25
624.00,0,0.81,0.00,-7.42,-138.84,0.25
625.00,0,0.79,0.00,-7.42,-138.92,0.25
626.00,0,0.81,0.00,-7.41,-139.00,0.25
627.00,0,0.79,0.00,-7.41,-139.07,0.25
628.00,0,0.81,0.00,-7.40,-139.15,0.25
629.00,0,0.78,0.00,-7.41,-139.23,0.25
630.00,0,0.80,0.00,-7.41,-139.31,0.25
631.00,0,0.79,0.00,-7.41,-139.39,0.25
632.00,0,0.81,0.00,-7.41,-139.47,0.25
633.00,0,0.79,0.00,-7.41,-139.55,0.25
634.00,0,0.81,0.00,-7.41,-139.63,0.25
635.00,0,0.79,0.00,-7.41,-139.71,0.25
636.00,0,0.81,0.00,-7.41,-139.79,0.25
637.00,0,0.79,0.00,-7.41,-139.86,0.25
638.00,0,0.81,0.00,-7.41,-139.94,0.25
639.00,0,0.79,0.00,-7.41,-140.02,0.25
640.00,0,0.81,0.00,-7.41,-140.10,0.25
641.00,0,0.79,0.00,-7.41,-140.18,0.25
642.00,0,0.81,0.00,-7.41,-140.26,0.25
643.00,0,0.79,0.00,-7.41,-140.34,0.25
644.00,0,0.81,0.00,-7.41,-140.42,0.25
645.00,0,0.79,0.00,-7.41,-140.50,0.25
646.00,0,0.80,0.00,-7.40,-140.58,0.25
647.00,0,0.77,0.00,-7.40,-140.65,0.25
648.00,0,0.81,0.00,-7.40,-140.73,0.25
649.00,0,0.79,0.00,-7.40,-140.81,0.25
650.00,0,0.81,0.00,-7.40,-140.89,0.25
651.00,0,0.79,0.00,-7.40,-140.97,0.25
652.00,0,0.81,0.00,-7.40,-141.05,0.25
653.00,0,0.79,0.00,-7.40,-141.13,0.25
654.00,0,0.81,0.00,-7.40,-141.21,0.25
655.00,0,0.79,0.00,-7.40,-141.29,0.25
656.00,0,0.81,0.00,-7.41,-141.37,0.25
657.00,0,0.79,0.00,-7.41,-141.45,0.25
658.00,0,0.81,0.00,-7.41,-141.53,0.25
659.00,0,0.79,0.00,-7.41,-141.61,0.25
660.00,0,0.81,0.00,-7.41,-141.69,0.25
661.00,0,0.79,0.00,-7.42,-141.77,0.25
662.00,0,0.81,0.00,-7.41,-141.84,0.25
663.00,0,0.78,0.00,-7.41,-141.92,0.25
664.00,0,0.79,0.00,-7.40,-142.00,0.25
665.00,0,0.79,0.00,-7.40,-142.08,0.25
666.00,0,0.81,0.00,-7.41,-142.16,0.25
667.00,0,0.79,0.00,-7.41,-142.24,0.25
668.00,0,0.81,0.00,-7.41,-142.32,0.25
669.00,0,0.79,0.00,-7.41,-142.40,0.25
670.00,0,0.81,0.00,-7.42,-142.47,0.25
671.00,0,0.79,0.00,-7.42,-142.55,0.25
672.00,0,0.81,0.00,-7.42,-142.63,0.25
673.00,0,0.78,0.00,-7.41,-142.71,0.25
674.00,0,0.80,0.00,-7.41,-142.79,0.25
675.00,0,0.78,0.00,-7.41,-142.87,0.25
676.00,0,0.80,0.00,-7.42,-142.95,0.25
677.00,0,0.79,0.00,-7.42,-143.02,0.25
678.00,0,0.79,0.00,-7.41,-143.10,0.25
679.00,0,0.77,0.00,-7.41,-143.18,0.25
680.00,0,0.81,0.00,-7.41,-143.26,0.25
681.00,0,0.79,0.00,-7.41,-143.34,0.25
682.00,0,0.81,0.00,-7.41,-143.42,0.25
683.00,0,0.79,0.00,-7.41,-143.50,0.25
684.00,0,0.81,0.00,-7.42,-143.58,0.25
685.00,0,0.79,0.00,-7.42,-143.66,0.25
686.00,0,0.81,0.00,-7.42,-143.74,0.25
687.00,0,0.78,0.00,-7.41,-143.81,0.25
688.00,0,0.80,0.00,-7.41,-143.89,0.25
689.00,0,0.78,0.00,-7.41,-143.97,0.25
690.00,0,0.80,0.00,-7.42,-144.05,0.25
691.00,0,0.79,0.00,-7.42,-144.13,0.25
692.00,0,0.79,0.00,-7.41,-144.21,0.25
693.00,0,0.78,0.00,-7.41,-144.28,0.25
694.00,0,0.79,0.00,-7.42,-144.36,0.25
695.00,0,0.78,0.00,-7.42,-144.44,0.25
696.00,0,0.79,0.00,-7.42,-144.52,0.25
697.00,0,0.80,0.00,-7.41,-144.59,0.25
698.00,0,0.78,0.00,-7.41,-144.67,0.25
699.00,0,0.77,0.00,-7.42,-144.75,0.25
700.00,0,0.81,0.00,-7.42,-144.83,0.25
701.00,0,0.80,0.00,-7.42,-144.91,0.25
702.00,0,0.80,0.00,-7.41,-144.99,0.25
703.00,0,0.78,0.00,-7.41,-145.07,0.25
704.00,0,0.78,0.00,-7.41,-145.14,0.25
705.00,0,0.79,0.00,-7.41,-145.22,0.25
706.00,0,0.82,0.00,-7.42,-145.30,0.25
707.00,0,0.80,0.00,-7.42,-145.38,0.25
708.00,0,0.81,0.00,-7.42,-145.46,0.25
709.00,0,0.79,0.00,-7.42,-145.54,0.25
710.00,0,0.80,0.00,-7.42,-145.62,0.25
711.00,0,0.78,0.00,-7.42,-145.70,0.25
712.00,0,0.79,0.00,-7.41,-145.78,0.25
713.00,0,0.77,0.00,-7.42,-145.85,0.25
714.00,0,0.81,0.00,-7.43,-145.93,0.25
715.00,0,0.79,0.00,-7.43,-146.01,0.25
716.00,0,0.80,0.00,-7.42,-146.09,0.25
717.00,0,0.78,0.00,-7.41,-146.17,0.25
718.00,0,0.79,0.00,-7.42,-146.24,0.25
719.00,0,0.78,0.00,-7.43,-146.32,0.25
720.00,0,0.80,0.00,-7.43,-146.40,0.25
721.00,0,0.77,0.00,-7.42,-146.48,0.25
722.00,0,0.79,0.00,-7.42,-146.56,0.25
723.00,0,0.78,0.00,-7.42,-146.63,0.25
724.00,0,0.80,0.00,-7.43,-146.71,0.25
725.00,0,0.79,0.00,-7.43,-146.79,0.25
726.00,0,0.80,0.00,-7.42,-146.87,0.25
727.00,0,0.78,0.00,-7.42,-146.95,0.25
728.00,0,0.79,0.00,-7.42,-147.03,0.25
729.00,0,0.78,0.00,-7.43,-147.10,0.25
730.00,0,0.81,0.00,-7.43,-147.18,0.25
731.00,0,0.79,0.00,-7.42,-147.26,0.25
732.00,0,0.80,0.00,-7.42,-147.34,0.25
733.00,0,0.78,0.00,-7.42,-147.42,0.25
734.00,0,0.81,0.00,-7.43,-147.50,0.25
735.00,0,0.79,0.00,-7.43,-147.57,0.25
736.00,0,0.80,0.00,-7.42,-147.65,0.25
737.00,0,0.78,0.00,-7.42,-147.73,0.25
738.00,0,0.79,0.00,-7.42,-147.81,0.25
739.00,0,0.79,0.00,-7.43,-147.89,0.25
740.00,0,0.78,0.00,-7.43,-147.96,0.25
741.00,0,0.76,0.00,-7.42,-148.04,0.25
742.00,0,0.78,0.00,-7.42,-148.12,0.25
743.00,0,0.77,0.00,-7.43,-148.19,0.25
744.00,0,0.79,0.00,-7.43,-148.27,0.25
745.00,0,0.80,0.00,-7.43,-148.35,0.25
746.00,0,0.81,0.00,-7.42,-148.43,0.25
747.00,0,0.79,0.00,-7.42,-148.51,0.25
748.00,0,0.77,0.00,-7.43,-148.59,0.25
749.00,0,0.81,0.00,-7.43,-148.66,0.25
750.00,0,0.81,0.00,-7.43,-148.74,0.25
751.00,0,0.81,0.00,-7.43,-148.82,0.25
752.00,0,0.79,0.00,-7.42,-148.90,0.25
753.00,0,0.77,0.00,-7.43,-148.98,0.25
754.00,0,0.77,0.00,-7.43,-149.06,0.25
755.00,0,0.79,0.00,-7.43,-149.13,0.25
756.00,0,0.81,0.00,-7.43,-149.21,0.25
757.00,0,0.79,0.00,-7.42,-149.29,0.25
758.00,0,0.78,0.00,-7.43,-149.37,0.25
759.00,0,0.81,0.00,-7.43,-149.45,0.25
760.00,0,0.80,0.00,-7.43,-149.53,0.25
761.00,0,0.80,0.00,-7.43,-149.61,0.25
762.00,0,0.78,0.00,-7.42,-149.68,0.25
763.00,0,0.76,0.00,-7.43,-149.76,0.25
764.00,0,0.80,0.00,-7.43,-149.84,0.25
765.00,0,0.80,0.00,-7.43,-149.92,0.25
766.00,0,0.80,0.00,-7.43,-150.00,0.25
767.00,0,0.78,0.00,-7.42,-150.08,0.25
768.00,0,0.78,0.00,-7.43,-150.15,0.25
769.00,0,0.76,0.00,-7.43,-150.23,0.25
770.00,0,0.80,0.00,-7.43,-150.31,0.25
771.00,0,0.77,0.00,-7.43,-150.39,0.25
772.00,0,0.79,0.00,-7.42,-150.47,0.25
773.00,0,0.78,0.00,-7.42,-150.55,0.25
774.00,0,0.82,0.00,-7.43,-150.63,0.25
775.00,0,0.80,0.00,-7.43,-150.71,0.25
776.00,0,0.81,0.00,-7.43,-150.79,0.25
777.00,0,0.79,0.00,-7.43,-150.87,0.25
778.00,0,0.81,0.00,-7.44,-150.95,0.25
779.00,0,0.78,0.00,-7.44,-151.03,0.25
780.00,0,0.81,0.00,-7.43,-151.11,0.25
781.00,0,0.78,0.00,-7.43,-151.19,0.25
782.00,0,0.76,0.00,-7.43,-151.27,0.25
783.00,0,0.77,0.00,-7.44,-151.34,0.25
784.00,0,0.81,0.00,-7.44,-151.42,0.25
785.00,0,0.78,0.00,-7.43,-151.50,0.25
786.00,0,0.79,0.00,-7.43,-151.58,0.25
787.00,0,0.77,0.00,-7.43,-151.66,0.25
788.00,0,0.75,0.00,-7.44,-151.74,0.25
789.00,0,0.77,0.00,-7.44,-151.81,0.25
790.00,0,0.81,0.00,-7.43,-151.89,0.25
791.00,0,0.80,0.00,-7.43,-151.97,0.25
792.00,0,0.79,0.00,-7.43,-152.05,0.25
793.00,0,0.78,0.00,-7.44,-152.13,0.25
794.00,0,0.82,0.00,-7.44,-152.21,0.25
795.00,0,0.79,0.00,-7.43,-152.29,0.25
796.00,0,0.78,0.00,-7.43,-152.37,0.25
797.00,0,0.78,0.00,-7.43,-152.45,0.25
798.00,0,0.78,0.00,-7.43,-152.53,0.25
799.00,0,0.77,0.00,-7.43,-152.60,0.25
800.00,0,0.80,0.00,-7.44,-152.68,0.25
801.00,0,0.78,0.00,-7.44,-152.76,0.25
802.00,0,0.82,0.00,-7.44,-152.84,0.25
803.00,0,0.80,0.00,-7.44,-152.93,0.25
804.00,0,0.81,0.00,-7.43,-153.01,0.25
805.00,0,0.80,0.00,-7.43,-153.09,0.25
806.00,0,0.77,0.00,-7.44,-153.16,0.25
807.00,0,0.78,0.00,-7.44,-153.24,0.25
808.00,0,0.81,0.00,-7.44,-153.32,0.25
809.00,0,0.80,0.00,-7.44,-153.40,0.25
810.00,0,0.80,0.00,-7.43,-153.47,0.25
811.00,0,0.80,0.00,-7.44,-153.55,0.25
812.00,0,0.80,0.00,-7.44,-153.63,0.25
813.00,0,0.78,0.00,-7.44,-153.71,0.25
814.00,0,0.78,0.00,-7.44,-153.79,0.25
815.00,0,0.78,0.00,-7.43,-153.86,0.25
816.00,0,0.80,0.00,-7.44,-153.94,0.25
817.00,0,0.79,0.00,-7.45,-154.02,0.25
818.00,0,0.80,0.00,-7.45,-154.10,0.25
819.00,0,0.78,0.00,-7.44,-154.18,0.25
820.00,0,0.80,0.00,-7.43,-154.26,0.25
821.00,0,0.78,0.00,-7.44,-154.33,0.25
822.00,0,0.81,0.00,-7.45,-154.41,0.25
823.00,0,0.79,0.00,-7.45,-154.49,0.25
824.00,0,0.80,0.00,-7.44,-154.57,0.25
825.00,0,0.78,0.00,-7.44,-154.65,0.25
826.00,0,0.76,0.00,-7.44,-154.72,0.25
827.00,0,0.77,0.00,-7.45,-154.80,0.25
828.00,0,0.81,0.00,-7.45,-154.88,0.25
829.00,0,0.77,0.00,-7.44,-154.96,0.25
830.00,0,0.77,0.00,-7.44,-155.03,0.25
831.00,0,0.80,0.00,-7.44,-155.11,0.25
832.00,0,0.79,0.00,-7.45,-155.19,0.25
833.00,0,0.79,0.00,-7.45,-155.27,0.25
834.00,0,0.77,0.00,-7.44,-155.35,0.25
835.00,0,0.79,0.00,-7.44,-155.43,0.25
836.00,0,0.76,0.00,-7.45,-155.50,0.25
837.00,0,0.79,0.00,-7.45,-155.58,0.25
838.00,0,0.79,0.00,-7.45,-155.66,0.25
839.00,0,0.80,0.00,-7.44,-155.74,0.25
840.00,0,0.79,0.00,-7.44,-155.82,0.25
841.00,0,0.79,0.00,-7.45,-155.89,0.25
842.00,0,0.79,0.00,-7.45,-155.97,0.25
843.00,0,0.79,0.00,-7.45,-156.05,0.25
844.00,0,0.81,0.00,-7.44,-156.13,0.25
845.00,0,0.79,0.00,-7.45,-156.21,0.25
846.00,0,0.80,0.00,-7.45,-156.29,0.25
847.00,0,0.78,0.00,-7.45,-156.37,0.25
848.00,0,0.80,0.00,-7.44,-156.44,0.25
849.00,0,0.78,0.00,-7.45,-156.52,0.25
850.00,0,0.80,0.00,-7.45,-156.60,0.25
851.00,0,0.78,0.00,-7.45,-156.68,0.25
852.00,0,0.80,0.00,-7.44,-156.76,0.25
853.00,0,0.78,0.00,-7.45,-156.83,0.25
854.00,0,0.80,0.00,-7.45,-156.91,0.25
855.00,0,0.78,0.00,-7.45,-156.99,0.25
856.00,0,0.80,0.00,-7.44,-157.07,0.25
857.00,0,0.78,0.00,-7.45,-157.15,0.25
858.00,0,0.80,0.00,-7.45,-157.22,0.25
859.00,0,0.78,0.00,-7.45,-157.30,0.25
860.00,0,0.80,0.00,-7.44,-157.38,0.25
861.00,0,0.78,0.00,-7.45,-157.46,0.25
862.00,0,0.80,0.00,-7.45,-157.54,0.25
863.00,0,0.78,0.00,-7.45,-157.61,0.25
864.00,0,0.80,0.00,-7.44,-157.69,0.25
865.00,0,0.78,0.00,-7.45,-157.77,0.25
866.00,0,0.80,0.00,-7.46,-157.85,0.25
867.00,0,0.78,0.00,-7.45,-157.93,0.25
868.00,0,0.80,0.00,-7.45,-158.00,0.25
869.00,0,0.78,0.00,-7.45,-158.08,0.25
870.00,0,0.80,0.00,-7.46,-158.16,0.25
871.00,0,0.78,0.00,-7.45,-158.24,0.25
872.00,0,0.80,0.00,-7.45,-158.32,0.25
873.00,0,0.78,0.00,-7.45,-158.39,0.25
874.00,0,0.80,0.00,-7.46,-158.47,0.25
875.00,0,0.78,0.00,-7.45,-158.55,0.25
876.00,0,0.80,0.00,-7.45,-158.63,0.25
877.00,0,0.78,0.00,-7.45,-158.71,0.25
878.00,0,0.80,0.00,-7.46,-158.78,0.25
879.00,0,0.78,0.00,-7.45,-158.86,0.25
880.00,0,0.80,0.00,-7.45,-158.94,0.25
881.00,0,0.78,0.00,-7.45,-159.02,0.25
882.00,0,0.80,0.00,-7.46,-159.10,0.25
883.00,0,0.78,0.00,-7.45,-159.17,0.25
884.00,0,0.80,0.00,-7.45,-159.25,0.25
885.00,0,0.78,0.00,-7.45,-159.33,0.25
886.00,0,0.80,0.00,-7.46,-159.41,0.25
887.00,0,0.78,0.00,-7.45,-159.49,0.25
888.00,0,0.80,0.00,-7.45,-159.56,0.25
889.00,0,0.78,0.00,-7.45,-159.64,0.25
890.00,0,0.80,0.00,-7.46,-159.72,0.25
891.00,0,0.78,0.00,-7.45,-159.80,0.25
892.00,0,0.80,0.00,-7.45,-159.88,0.25
893.00,0,0.78,0.00,-7.46,-159.95,0.25
894.00,0,0.80,0.00,-7.46,-160.03,0.25
895.00,0,0.78,0.00,-7.45,-160.11,0.25
896.00,0,0.80,0.00,-7.45,-160.19,0.25
897.00,0,0.78,0.00,-7.46,-160.27,0.25
898.00,0,0.80,0.00,-7.46,-160.34,0.25
899.00,0,0.78,0.00,-7.45,-160.42,0.25
900.00,0,0.80,0.00,-7.45,-160.50,0.25
901.00,0,0.78,0.00,-7.46,-160.58,0.25
902.00,0,0.80,0.00,-7.46,-160.66,0.25
903.00,0,0.78,0.00,-7.46,-160.73,0.25
904.00,0,0.80,0.00,-7.45,-160.81,0.25
905.00,0,0.78,0.00,-7.46,-160.89,0.25
906.00,0,0.80,0.00,-7.46,-160.97,0.25
907.00,0,0.78,0.00,-7.46,-161.05,0.25
908.00,0,0.84,0.00,-7.47,-161.79,0.25
909.00,0,0.83,0.00,-7.48,-161.87,0.25
910.00,0,0.81,0.00,-7.49,-161.96,0.25
911.00,0,0.78,0.00,-7.48,-162.03,0.25
912.00,0,0.78,0.00,-7.48,-162.11,0.25
913.00,0,0.77,0.00,-7.48,-162.19,0.25
914.00,0,0.78,0.00,-7.48,-162.27,0.25
915.00,0,0.81,0.00,-7.47,-162.35,0.25
916.00,0,0.82,0.00,-7.47,-162.43,0.25
917.00,0,0.80,0.00,-7.47,-162.51,0.25
918.00,0,0.82,0.00,-7.47,-162.59,0.25
919.00,0,0.80,0.00,-7.47,-162.67,0.25
920.00,0,0.82,0.00,-7.46,-162.75,0.25
921.00,0,0.80,0.00,-7.46,-162.83,0.25
922.00,0,0.81,0.00,-7.46,-162.91,0.25
923.00,0,0.79,0.00,-7.46,-162.99,0.25
924.00,0,0.80,0.00,-7.46,-163.07,0.25
925.00,0,0.78,0.00,-7.47,-163.14,0.25
926.00,0,0.79,0.00,-7.46,-163.22,0.25
927.00,0,0.78,0.00,-7.46,-163.30,0.25
928.00,0,0.80,0.00,-7.46,-163.38,0.25
929.00,0,0.77,0.00,-7.46,-163.45,0.25
930.00,0,0.80,0.00,-7.47,-163.53,0.25
931.00,0,0.78,0.00,-7.46,-163.61,0.25
932.00,0,0.80,0.00,-7.46,-163.69,0.25
933.00,0,0.79,0.00,-7.46,-163.77,0.25
934.00,0,0.80,0.00,-7.46,-163.84,0.25
935.00,0,0.78,0.00,-7.47,-163.92,0.25
936.00,0,0.80,0.00,-7.46,-164.00,0.25
937.00,0,0.79,0.00,-7.46,-164.08,0.25
938.00,0,0.81,0.00,-7.46,-164.16,0.25
939.00,0,0.78,0.00,-7.46,-164.24,0.25
940.00,0,0.80,0.00,-7.47,-164.31,0.25
941.00,0,0.78,0.00,-7.46,-164.39,0.25
942.00,0,0.81,0.00,-7.46,-164.47,0.25
943.00,0,0.79,0.00,-7.46,-164.55,0.25
944.00,0,0.80,0.00,-7.46,-164.63,0.25
945.00,0,0.78,0.00,-7.47,-164.71,0.25
946.00,0,0.79,0.00,-7.46,-164.78,0.25
947.00,0,0.78,0.00,-7.45,-164.86,0.25
948.00,0,0.78,0.00,-7.45,-164.94,0.25
949.00,0,0.80,0.00,-7.46,-165.02,0.25
950.00,0,0.78,0.00,-7.47,-165.10,0.25
951.00,0,0.78,0.00,-7.46,-165.17,0.25
952.00,0,0.81,0.00,-7.45,-165.25,0.25
953.00,0,0.79,0.00,-7.45,-165.33,0.25
954.00,0,0.80,0.00,-7.46,-165.41,0.25
955.00,0,0.78,0.00,-7.46,-165.49,0.25
956.00,0,0.78,0.00,-7.46,-165.57,0.25
957.00,0,0.76,0.00,-7.45,-165.64,0.25
958.00,0,0.80,0.00,-7.46,-165.72,0.25
959.00,0,0.79,0.00,-7.46,-165.80,0.25
960.00,0,0.77,0.00,-7.46,-165.87,0.25
961.00,0,0.79,0.00,-7.45,-165.95,0.25
962.00,0,0.78,0.00,-7.46,-166.03,0.25
963.00,0,0.77,0.00,-7.46,-166.10,0.25
964.00,0,0.78,0.00,-7.46,-166.18,0.25
965.00,0,0.80,0.00,-7.45,-166.26,0.25
966.00,0,0.79,0.00,-7.46,-166.34,0.25
967.00,0,0.78,0.00,-7.46,-166.41,0.25
968.00,0,0.81,0.00,-7.46,-166.49,0.25
969.00,0,0.79,0.00,-7.45,-166.57,0.25
970.00,0,0.78,0.00,-7.46,-166.65,0.25
971.00,0,0.78,0.00,-7.46,-166.73,0.25
972.00,0,0.79,0.00,-7.46,-166.80,0.25
973.00,0,0.78,0.00,-7.45,-166.88,0.25
974.00,0,0.76,0.00,-7.46,-166.96,0.25
975.00,0,0.80,0.00,-7.46,-167.04,0.25
976.00,0,0.80,0.00,-7.46,-167.12,0.25
977.00,0,0.81,0.00,-7.46,-167.20,0.25
978.00,0,0.79,0.00,-7.45,-167.27,0.25
979.00,0,0.78,0.00,-7.46,-167.35,0.25
980.00,0,0.81,0.00,-7.46,-167.43,0.25
981.00,0,0.79,0.00,-7.46,-167.51,0.25
982.00,0,0.78,0.00,-7.46,-167.59,0.25
983.00,0,0.76,0.00,-7.45,-167.66,0.25
984.00,0,0.80,0.00,-7.46,-167.74,0.25
985.00,0,0.80,0.00,-7.46,-167.82,0.25
986.00,0,0.79,0.00,-7.46,-167.90,0.25
987.00,0,0.80,0.00,-7.46,-167.97,0.25
988.00,0,0.79,0.00,-7.45,-168.05,0.25
989.00,0,0.79,0.00,-7.46,-168.13,0.25
990.00,0,0.78,0.00,-7.46,-168.21,0.25
991.00,0,0.80,0.00,-7.46,-168.29,0.25
992.00,0,0.82,0.00,-7.46,-168.37,0.25
993.00,0,0.78,0.00,-7.45,-168.45,0.25
994.00,0,0.78,0.00,-7.46,-168.53,0.25
995.00,0,0.76,0.00,-7.46,-168.60,0.25
996.00,0,0.79,0.00,-7.46,-168.68,0.25
997.00,0,0.79,0.00,-7.46,-168.76,0.25
998.00,0,0.78,0.00,-7.45,-168.84,0.25
999.00,0,0.78,0.00,-7.46,-168.92,0.25
