simulation_time_s,obj_index,speed_mps,brake,pos_x,pos_y,pos_z
515.00,0,0.78,0.00,164.72,-105.42,0.25
516.00,0,0.81,0.00,164.64,-105.42,0.25
517.00,0,0.79,0.00,164.56,-105.42,0.25
518.00,0,0.81,0.00,164.48,-105.43,0.25
519.00,0,0.79,0.00,164.40,-105.43,0.25
520.00,0,0.81,0.00,164.32,-105.43,0.25
521.00,0,0.79,0.00,164.24,-105.43,0.25
522.00,0,0.80,0.00,164.16,-105.42,0.25
523.00,0,0.78,0.00,164.09,-105.42,0.25
524.00,0,0.81,0.00,164.01,-105.42,0.25
525.00,0,0.79,0.00,163.93,-105.42,0.25
526.00,0,0.81,0.00,163.85,-105.43,0.25
527.00,0,0.79,0.00,163.77,-105.43,0.25
528.00,0,0.81,0.00,163.69,-105.43,0.25
529.00,0,0.79,0.00,163.61,-105.43,0.25
530.00,0,0.80,0.00,163.53,-105.42,0.25
531.00,0,0.78,0.00,163.46,-105.42,0.25
532.00,0,0.80,0.00,163.38,-105.42,0.25
533.00,0,0.79,0.00,163.30,-105.42,0.25
534.00,0,0.81,0.00,163.22,-105.43,0.25
535.00,0,0.79,0.00,163.14,-105.43,0.25
536.00,0,0.81,0.00,163.06,-105.43,0.25
537.00,0,0.79,0.00,162.98,-105.43,0.25
538.00,0,0.81,0.00,162.90,-105.43,0.25
539.00,0,0.78,0.00,162.82,-105.43,0.25
540.00,0,0.80,0.00,162.74,-105.42,0.25
541.00,0,0.78,0.00,162.67,-105.43,0.25
542.00,0,0.80,0.00,162.59,-105.44,0.25
543.00,0,0.79,0.00,162.51,-105.44,0.25
544.00,0,0.79,0.00,162.43,-105.43,0.25
545.00,0,0.78,0.00,162.35,-105.42,0.25
546.00,0,0.79,0.00,162.28,-105.43,0.25
547.00,0,0.78,0.00,162.20,-105.44,0.25
548.00,0,0.78,0.00,162.12,-105.44,0.25
549.00,0,0.80,0.00,162.04,-105.43,0.25
550.00,0,0.79,0.00,161.96,-105.43,0.25
551.00,0,0.78,0.00,161.89,-105.43,0.25
552.00,0,0.75,0.00,161.81,-105.44,0.25
553.00,0,0.79,0.00,161.73,-105.44,0.25
554.00,0,0.77,0.00,161.66,-105.43,0.25
555.00,0,0.75,0.00,161.58,-105.43,0.25
556.00,0,0.79,0.00,161.50,-105.43,0.25
557.00,0,0.82,0.00,161.42,-105.44,0.25
558.00,0,0.82,0.00,161.34,-105.44,0.25
559.00,0,0.81,0.00,161.26,-105.43,0.25
560.00,0,0.78,0.00,161.18,-105.43,0.25
561.00,0,0.78,0.00,161.11,-105.43,0.25
562.00,0,0.76,0.00,161.03,-105.44,0.25
563.00,0,0.73,0.00,160.95,-105.44,0.25
564.00,0,0.79,0.00,160.88,-105.43,0.25
565.00,0,0.77,0.00,160.80,-105.43,0.25
566.00,0,0.74,0.00,160.72,-105.43,0.25
567.00,0,0.75,0.00,160.65,-105.44,0.25
568.00,0,0.83,0.00,160.57,-105.44,0.25
569.00,0,0.82,0.00,160.49,-105.43,0.25
570.00,0,0.81,0.00,160.41,-105.43,0.25
571.00,0,0.79,0.00,160.33,-105.43,0.25
572.00,0,0.79,0.00,160.25,-105.44,0.25
573.00,0,0.78,0.00,160.17,-105.44,0.25
574.00,0,0.80,0.00,160.09,-105.43,0.25
575.00,0,0.79,0.00,160.02,-105.43,0.25
576.00,0,0.77,0.00,159.94,-105.43,0.25
577.00,0,0.78,0.00,159.86,-105.44,0.25
578.00,0,0.80,0.00,159.78,-105.44,0.25
579.00,0,0.77,0.00,159.70,-105.43,0.25
580.00,0,0.78,0.00,159.63,-105.43,0.25
581.00,0,0.81,0.00,159.55,-105.43,0.25
582.00,0,0.80,0.00,159.47,-105.44,0.25
583.00,0,0.79,0.00,159.39,-105.44,0.25
584.00,0,0.77,0.00,159.31,-105.43,0.25
585.00,0,0.75,0.00,159.24,-105.43,0.25
586.00,0,0.77,0.00,159.16,-105.44,0.25
587.00,0,0.80,0.00,159.08,-105.44,0.25
588.00,0,0.81,0.00,159.01,-105.43,0.25
589.00,0,0.80,0.00,158.93,-105.43,0.25
590.00,0,0.78,0.00,158.85,-105.44,0.25
591.00,0,0.81,0.00,158.77,-105.44,0.25
592.00,0,0.79,0.00,158.69,-105.44,0.25
593.00,0,0.80,0.00,158.61,-105.43,0.25
594.00,0,0.79,0.00,158.53,-105.43,0.25
595.00,0,0.80,0.00,158.46,-105.44,0.25
596.00,0,0.79,0.00,158.38,-105.44,0.25
597.00,0,0.79,0.00,158.30,-105.43,0.25
598.00,0,0.78,0.00,158.22,-105.43,0.25
599.00,0,0.80,0.00,158.14,-105.44,0.25
600.00,0,0.78,0.00,158.07,-105.44,0.25
601.00,0,0.79,0.00,157.99,-105.44,0.25
602.00,0,0.78,0.00,157.91,-105.43,0.25
603.00,0,0.80,0.00,157.83,-105.44,0.25
604.00,0,0.78,0.00,157.75,-105.44,0.25
605.00,0,0.80,0.00,157.68,-105.44,0.25
606.00,0,0.78,0.00,157.60,-105.43,0.25
607.00,0,0.80,0.00,157.52,-105.44,0.25
608.00,0,0.78,0.00,157.44,-105.44,0.25
609.00,0,0.80,0.00,157.36,-105.44,0.25
610.00,0,0.78,0.00,157.29,-105.43,0.25
611.00,0,0.80,0.00,157.21,-105.44,0.25
612.00,0,0.78,0.00,157.13,-105.44,0.25
613.00,0,0.80,0.00,157.05,-105.44,0.25
614.00,0,0.78,0.00,156.97,-105.43,0.25
615.00,0,0.80,0.00,156.90,-105.44,0.25
616.00,0,0.78,0.00,156.82,-105.44,0.25
617.00,0,0.80,0.00,156.74,-105.44,0.25
618.00,0,0.78,0.00,156.66,-105.43,0.25
619.00,0,0.80,0.00,156.58,-105.44,0.25
620.00,0,0.78,0.00,156.51,-105.44,0.25
621.00,0,0.80,0.00,156.43,-105.44,0.25
622.00,0,0.78,0.00,156.35,-105.43,0.25
623.00,0,0.80,0.00,156.27,-105.44,0.25
624.00,0,0.78,0.00,156.19,-105.44,0.25
625.00,0,0.80,0.00,156.12,-105.44,0.25
626.00,0,0.78,0.00,156.04,-105.43,0.25
627.00,0,0.80,0.00,155.96,-105.44,0.25
628.00,0,0.78,0.00,155.88,-105.44,0.25
629.00,0,0.80,0.00,155.80,-105.44,0.25
630.00,0,0.78,0.00,155.73,-105.43,0.25
631.00,0,0.80,0.00,155.65,-105.44,0.25
632.00,0,0.78,0.00,155.57,-105.44,0.25
633.00,0,0.80,0.00,155.49,-105.44,0.25
634.00,0,0.78,0.00,155.41,-105.43,0.25
635.00,0,0.80,0.00,155.34,-105.44,0.25
636.00,0,0.78,0.00,155.26,-105.44,0.25
637.00,0,0.80,0.00,155.18,-105.44,0.25
638.00,0,0.79,0.00,155.10,-105.43,0.25
639.00,0,0.81,0.00,155.02,-105.43,0.25
640.00,0,0.78,0.00,154.94,-105.44,0.25
641.00,0,0.80,0.00,154.87,-105.44,0.25
642.00,0,0.78,0.00,154.79,-105.44,0.25
643.00,0,0.80,0.00,154.71,-105.43,0.25
644.00,0,0.78,0.00,154.63,-105.44,0.25
645.00,0,0.80,0.00,154.55,-105.44,0.25
646.00,0,0.78,0.00,154.48,-105.44,0.25
647.00,0,0.80,0.00,154.40,-105.43,0.25
648.00,0,0.78,0.00,154.32,-105.44,0.25
649.00,0,0.80,0.00,154.24,-105.44,0.25
650.00,0,0.78,0.00,154.16,-105.44,0.25
651.00,0,0.80,0.00,154.08,-105.43,0.25
652.00,0,0.78,0.00,154.01,-105.44,0.25
653.00,0,0.80,0.00,153.93,-105.44,0.25
654.00,0,0.78,0.00,153.85,-105.44,0.25
655.00,0,0.80,0.00,153.77,-105.43,0.25
656.00,0,0.78,0.00,153.69,-105.44,0.25
657.00,0,0.80,0.00,153.62,-105.44,0.25
658.00,0,0.78,0.00,153.54,-105.44,0.25
659.00,0,0.80,0.00,153.46,-105.43,0.25
660.00,0,0.78,0.00,153.38,-105.44,0.25
661.00,0,0.80,0.00,153.30,-105.44,0.25
662.00,0,0.78,0.00,153.23,-105.44,0.25
663.00,0,0.80,0.00,153.15,-105.43,0.25
664.00,0,0.78,0.00,153.07,-105.44,0.25
665.00,0,0.80,0.00,152.99,-105.45,0.25
666.00,0,0.78,0.00,152.91,-105.44,0.25
667.00,0,0.80,0.00,152.83,-105.43,0.25
668.00,0,0.78,0.00,152.76,-105.44,0.25
669.00,0,0.80,0.00,152.68,-105.45,0.25
670.00,0,0.78,0.00,152.60,-105.44,0.25
671.00,0,0.80,0.00,152.52,-105.43,0.25
672.00,0,0.78,0.00,152.44,-105.44,0.25
673.00,0,0.80,0.00,152.37,-105.45,0.25
674.00,0,0.78,0.00,152.29,-105.44,0.25
675.00,0,0.80,0.00,152.21,-105.44,0.25
676.00,0,0.78,0.00,152.13,-105.44,0.25
677.00,0,0.80,0.00,152.05,-105.45,0.25
678.00,0,0.78,0.00,151.98,-105.44,0.25
679.00,0,0.80,0.00,151.90,-105.44,0.25
680.00,0,0.78,0.00,151.82,-105.44,0.25
681.00,0,0.80,0.00,151.74,-105.45,0.25
682.00,0,0.78,0.00,151.66,-105.44,0.25
683.00,0,0.80,0.00,151.59,-105.44,0.25
684.00,0,0.78,0.00,151.51,-105.44,0.25
685.00,0,0.80,0.00,151.43,-105.45,0.25
686.00,0,0.78,0.00,151.35,-105.44,0.25
687.00,0,0.80,0.00,151.27,-105.44,0.25
688.00,0,0.78,0.00,151.19,-105.44,0.25
689.00,0,0.80,0.00,151.12,-105.45,0.25
690.00,0,0.78,0.00,151.04,-105.44,0.25
691.00,0,0.81,0.00,150.96,-105.43,0.25
692.00,0,0.79,0.00,150.88,-105.44,0.25
693.00,0,0.80,0.00,150.80,-105.44,0.25
694.00,0,0.78,0.00,150.72,-105.45,0.25
695.00,0,0.79,0.00,150.65,-105.44,0.25
696.00,0,0.78,0.00,150.57,-105.44,0.25
697.00,0,0.80,0.00,150.49,-105.44,0.25
698.00,0,0.78,0.00,150.41,-105.45,0.25
699.00,0,0.79,0.00,150.34,-105.44,0.25
700.00,0,0.77,0.00,150.26,-105.44,0.25
701.00,0,0.76,0.00,150.18,-105.44,0.25
702.00,0,0.77,0.00,150.11,-105.45,0.25
703.00,0,0.79,0.00,150.03,-105.44,0.25
704.00,0,0.78,0.00,149.95,-105.44,0.25
705.00,0,0.76,0.00,149.88,-105.44,0.25
706.00,0,0.76,0.00,149.80,-105.45,0.25
707.00,0,0.78,0.00,149.72,-105.44,0.25
708.00,0,0.78,0.00,149.65,-105.44,0.25
709.00,0,0.75,0.00,149.57,-105.44,0.25
710.00,0,0.76,0.00,149.50,-105.45,0.25
711.00,0,0.74,0.00,149.42,-105.44,0.25
712.00,0,0.77,0.00,149.35,-105.44,0.25
713.00,0,0.81,0.00,149.27,-105.44,0.25
714.00,0,0.82,0.00,149.19,-105.45,0.25
715.00,0,0.83,0.00,149.11,-105.44,0.25
716.00,0,0.82,0.00,149.03,-105.44,0.25
717.00,0,0.79,0.00,148.95,-105.44,0.25
718.00,0,0.77,0.00,148.87,-105.45,0.25
719.00,0,0.77,0.00,148.80,-105.44,0.25
720.00,0,0.76,0.00,148.72,-105.44,0.25
721.00,0,0.76,0.00,148.64,-105.44,0.25
722.00,0,0.75,0.00,148.57,-105.45,0.25
723.00,0,0.74,0.00,148.50,-105.44,0.25
724.00,0,0.74,0.00,148.42,-105.44,0.25
725.00,0,0.73,0.00,148.35,-105.44,0.25
726.00,0,0.82,0.00,148.27,-105.45,0.25
727.00,0,0.81,0.00,148.19,-105.45,0.25
728.00,0,0.78,0.00,148.11,-105.44,0.25
729.00,0,0.78,0.00,148.03,-105.44,0.25
730.00,0,0.75,0.00,147.96,-105.44,0.25
731.00,0,0.77,0.00,147.88,-105.45,0.25
732.00,0,0.80,0.00,147.80,-105.45,0.25
733.00,0,0.86,0.00,147.71,-105.44,0.25
734.00,0,0.84,0.00,147.63,-105.43,0.25
735.00,0,0.82,0.00,147.55,-105.44,0.25
736.00,0,0.80,0.00,147.47,-105.45,0.25
737.00,0,0.79,0.00,147.39,-105.45,0.25
738.00,0,0.78,0.00,147.31,-105.44,0.25
739.00,0,0.78,0.00,147.23,-105.43,0.25
740.00,0,0.76,0.00,147.15,-105.44,0.25
741.00,0,0.80,0.00,147.08,-105.45,0.25
742.00,0,0.79,0.00,147.00,-105.44,0.25
743.00,0,0.80,0.00,146.92,-105.44,0.25
744.00,0,0.78,0.00,146.84,-105.43,0.25
745.00,0,0.83,0.00,146.76,-105.44,0.25
746.00,0,0.79,0.00,146.68,-105.44,0.25
747.00,0,0.77,0.00,146.60,-105.44,0.25
748.00,0,0.76,0.00,146.53,-105.44,0.25
749.00,0,0.77,0.00,146.45,-105.43,0.25
750.00,0,0.81,0.00,146.37,-105.44,0.25
751.00,0,0.79,0.00,146.29,-105.45,0.25
752.00,0,0.78,0.00,146.22,-105.44,0.25
753.00,0,0.79,0.00,146.14,-105.44,0.25
754.00,0,0.78,0.00,146.06,-105.43,0.25
755.00,0,0.80,0.00,145.98,-105.44,0.25
756.00,0,0.80,0.00,145.90,-105.44,0.25
757.00,0,0.79,0.00,145.82,-105.44,0.25
758.00,0,0.81,0.00,145.75,-105.44,0.25
759.00,0,0.79,0.00,145.67,-105.43,0.25
760.00,0,0.79,0.00,145.59,-105.43,0.25
761.00,0,0.82,0.00,145.51,-105.44,0.25
762.00,0,0.80,0.00,145.43,-105.44,0.25
763.00,0,0.81,0.00,145.35,-105.44,0.25
764.00,0,0.79,0.00,145.27,-105.44,0.25
765.00,0,0.81,0.00,145.19,-105.45,0.25
766.00,0,0.79,0.00,145.11,-105.45,0.25
767.00,0,0.80,0.00,145.03,-105.44,0.25
768.00,0,0.78,0.00,144.95,-105.43,0.25
769.00,0,0.79,0.00,144.88,-105.44,0.25
770.00,0,0.78,0.00,144.80,-105.45,0.25
771.00,0,0.78,0.00,144.72,-105.45,0.25
772.00,0,0.78,0.00,144.64,-105.44,0.25
773.00,0,0.78,0.00,144.57,-105.43,0.25
774.00,0,0.79,0.00,144.49,-105.44,0.25
775.00,0,0.78,0.00,144.41,-105.45,0.25
776.00,0,0.77,0.00,144.33,-105.45,0.25
777.00,0,0.76,0.00,144.26,-105.44,0.25
778.00,0,0.76,0.00,144.18,-105.44,0.25
779.00,0,0.75,0.00,144.11,-105.44,0.25
780.00,0,0.75,0.00,144.03,-105.45,0.25
781.00,0,0.77,0.00,143.95,-105.45,0.25
782.00,0,0.76,0.00,143.88,-105.44,0.25
783.00,0,0.78,0.00,143.80,-105.44,0.25
784.00,0,0.77,0.00,143.72,-105.44,0.25
785.00,0,0.77,0.00,143.65,-105.45,0.25
786.00,0,0.77,0.00,143.57,-105.45,0.25
787.00,0,0.76,0.00,143.49,-105.44,0.25
788.00,0,0.78,0.00,143.42,-105.44,0.25
789.00,0,0.82,0.00,143.33,-105.44,0.25
790.00,0,0.82,0.00,143.25,-105.45,0.25
791.00,0,0.80,0.00,143.17,-105.45,0.25
792.00,0,0.78,0.00,143.09,-105.44,0.25
793.00,0,0.81,0.00,143.01,-105.44,0.25
794.00,0,0.81,0.00,142.93,-105.44,0.25
795.00,0,0.83,0.00,142.85,-105.45,0.25
796.00,0,0.84,0.00,142.76,-105.45,0.25
797.00,0,0.81,0.00,142.68,-105.44,0.25
798.00,0,0.79,0.00,142.60,-105.44,0.25
799.00,0,0.78,0.00,142.52,-105.44,0.25
800.00,0,0.81,0.00,142.44,-105.45,0.25
801.00,0,0.81,0.00,142.36,-105.45,0.25
802.00,0,0.77,0.00,142.28,-105.44,0.25
803.00,0,0.77,0.00,142.20,-105.44,0.25
804.00,0,0.75,0.00,142.13,-105.44,0.25
805.00,0,0.78,0.00,142.05,-105.45,0.25
806.00,0,0.81,0.00,141.97,-105.45,0.25
807.00,0,0.78,0.00,141.89,-105.44,0.25
808.00,0,0.80,0.00,141.82,-105.44,0.25
809.00,0,0.78,0.00,141.74,-105.44,0.25
810.00,0,0.81,0.00,141.66,-105.45,0.25
811.00,0,0.79,0.00,141.58,-105.45,0.25
812.00,0,0.80,0.00,141.50,-105.44,0.25
813.00,0,0.78,0.00,141.42,-105.44,0.25
814.00,0,0.77,0.00,141.35,-105.45,0.25
815.00,0,0.75,0.00,141.27,-105.45,0.25
816.00,0,0.78,0.00,141.19,-105.45,0.25
817.00,0,0.77,0.00,141.12,-105.44,0.25
818.00,0,0.79,0.00,141.04,-105.44,0.25
819.00,0,0.77,0.00,140.96,-105.45,0.25
820.00,0,0.80,0.00,140.88,-105.45,0.25
821.00,0,0.77,0.00,140.80,-105.45,0.25
822.00,0,0.75,0.00,140.72,-105.44,0.25
823.00,0,0.74,0.00,140.65,-105.44,0.25
824.00,0,0.74,0.00,140.58,-105.45,0.25
825.00,0,0.83,0.00,140.50,-105.45,0.25
826.00,0,0.84,0.00,140.42,-105.45,0.25
827.00,0,0.81,0.00,140.33,-105.44,0.25
828.00,0,0.78,0.00,140.26,-105.44,0.25
829.00,0,0.80,0.00,140.18,-105.45,0.25
830.00,0,0.82,0.00,140.10,-105.45,0.25
831.00,0,0.80,0.00,140.02,-105.45,0.25
832.00,0,0.79,0.00,139.94,-105.44,0.25
833.00,0,0.79,0.00,139.86,-105.44,0.25
834.00,0,0.77,0.00,139.78,-105.45,0.25
835.00,0,0.80,0.00,139.70,-105.45,0.25
836.00,0,0.78,0.00,139.62,-105.45,0.25
837.00,0,0.79,0.00,139.54,-105.45,0.25
838.00,0,0.78,0.00,139.46,-105.44,0.25
839.00,0,0.80,0.00,139.39,-105.45,0.25
840.00,0,0.78,0.00,139.31,-105.45,0.25
841.00,0,0.78,0.00,139.23,-105.45,0.25
842.00,0,0.77,0.00,139.15,-105.45,0.25
843.00,0,0.76,0.00,139.07,-105.44,0.25
844.00,0,0.75,0.00,139.00,-105.45,0.25
845.00,0,0.77,0.00,138.92,-105.45,0.25
846.00,0,0.82,0.00,138.84,-105.45,0.25
847.00,0,0.79,0.00,138.76,-105.45,0.25
848.00,0,0.77,0.00,138.68,-105.44,0.25
849.00,0,0.76,0.00,138.61,-105.45,0.25
850.00,0,0.76,0.00,138.53,-105.45,0.25
851.00,0,0.76,0.00,138.45,-105.45,0.25
852.00,0,0.74,0.00,138.38,-105.45,0.25
853.00,0,0.74,0.00,138.30,-105.44,0.25
854.00,0,0.77,0.00,138.23,-105.45,0.25
855.00,0,0.83,0.00,138.15,-105.45,0.25
856.00,0,0.83,0.00,138.07,-105.45,0.25
857.00,0,0.81,0.00,137.99,-105.45,0.25
858.00,0,0.79,0.00,137.91,-105.44,0.25
859.00,0,0.80,0.00,137.83,-105.45,0.25
860.00,0,0.79,0.00,137.75,-105.45,0.25
861.00,0,0.80,0.00,137.67,-105.45,0.25
862.00,0,0.82,0.00,137.59,-105.45,0.25
863.00,0,0.81,0.00,137.51,-105.44,0.25
864.00,0,0.79,0.00,137.43,-105.45,0.25
865.00,0,0.78,0.00,137.36,-105.45,0.25
866.00,0,0.78,0.00,137.28,-105.45,0.25
867.00,0,0.76,0.00,137.20,-105.45,0.25
868.00,0,0.80,0.00,137.12,-105.44,0.25
869.00,0,0.79,0.00,137.05,-105.45,0.25
870.00,0,0.81,0.00,136.97,-105.45,0.25
871.00,0,0.79,0.00,136.89,-105.45,0.25
872.00,0,0.80,0.00,136.81,-105.45,0.25
873.00,0,0.78,0.00,136.73,-105.44,0.25
874.00,0,0.80,0.00,136.65,-105.45,0.25
875.00,0,0.79,0.00,136.58,-105.45,0.25
876.00,0,0.81,0.00,136.50,-105.45,0.25
877.00,0,0.79,0.00,136.42,-105.45,0.25
878.00,0,0.80,0.00,136.34,-105.44,0.25
879.00,0,0.78,0.00,136.26,-105.45,0.25
880.00,0,0.81,0.00,136.18,-105.45,0.25
881.00,0,0.79,0.00,136.10,-105.45,0.25
882.00,0,0.80,0.00,136.03,-105.45,0.25
883.00,0,0.78,0.00,135.95,-105.44,0.25
884.00,0,0.79,0.00,135.87,-105.45,0.25
885.00,0,0.79,0.00,135.79,-105.45,0.25
886.00,0,0.78,0.00,135.71,-105.45,0.25
887.00,0,0.77,0.00,135.64,-105.45,0.25
888.00,0,0.77,0.00,135.56,-105.44,0.25
889.00,0,0.81,0.00,135.48,-105.45,0.25
890.00,0,0.80,0.00,135.40,-105.45,0.25
891.00,0,0.79,0.00,135.33,-105.45,0.25
892.00,0,0.79,0.00,135.25,-105.45,0.25
893.00,0,0.78,0.00,135.17,-105.44,0.25
894.00,0,0.77,0.00,135.09,-105.45,0.25
895.00,0,0.77,0.00,135.02,-105.45,0.25
896.00,0,0.76,0.00,134.94,-105.45,0.25
897.00,0,0.78,0.00,134.86,-105.45,0.25
898.00,0,0.79,0.00,134.78,-105.44,0.25
899.00,0,0.79,0.00,134.71,-105.45,0.25
900.00,0,0.78,0.00,134.63,-105.45,0.25
901.00,0,0.77,0.00,134.55,-105.45,0.25
902.00,0,0.75,0.00,134.47,-105.44,0.25
903.00,0,0.77,0.00,134.40,-105.45,0.25
904.00,0,0.80,0.00,134.32,-105.45,0.25
905.00,0,0.78,0.00,134.24,-105.45,0.25
906.00,0,0.76,0.00,134.16,-105.44,0.25
907.00,0,0.75,0.00,134.09,-105.45,0.25
908.00,0,0.74,0.00,134.01,-105.45,0.25
909.00,0,0.74,0.00,133.94,-105.45,0.25
910.00,0,0.76,0.00,133.86,-105.44,0.25
911.00,0,0.80,0.00,133.79,-105.45,0.25
912.00,0,0.79,0.00,133.71,-105.45,0.25
913.00,0,0.77,0.00,133.63,-105.45,0.25
914.00,0,0.77,0.00,133.55,-105.44,0.25
915.00,0,0.79,0.00,133.47,-105.45,0.25
916.00,0,0.81,0.00,133.39,-105.45,0.25
917.00,0,0.80,0.00,133.31,-105.45,0.25
918.00,0,0.78,0.00,133.24,-105.44,0.25
919.00,0,0.76,0.00,133.16,-105.45,0.25
920.00,0,0.77,0.00,133.08,-105.45,0.25
921.00,0,0.82,0.00,133.00,-105.45,0.25
922.00,0,0.82,0.00,132.92,-105.44,0.25
923.00,0,0.84,0.00,132.84,-105.45,0.25
924.00,0,0.83,0.00,132.76,-105.45,0.25
925.00,0,0.79,0.00,132.68,-105.45,0.25
926.00,0,0.79,0.00,132.60,-105.44,0.25
927.00,0,0.77,0.00,132.52,-105.44,0.25
928.00,0,0.75,0.00,132.45,-105.45,0.25
929.00,0,0.75,0.00,132.37,-105.45,0.25
930.00,0,0.79,0.00,132.30,-105.45,0.25
931.00,0,0.80,0.00,132.22,-105.44,0.25
932.00,0,0.78,0.00,132.14,-105.45,0.25
933.00,0,0.78,0.00,132.07,-105.45,0.25
934.00,0,0.77,0.00,131.99,-105.45,0.25
935.00,0,0.78,0.00,131.91,-105.44,0.25
936.00,0,0.79,0.00,131.84,-105.45,0.25
937.00,0,0.79,0.00,131.76,-105.45,0.25
938.00,0,0.80,0.00,131.68,-105.45,0.25
939.00,0,0.81,0.00,131.60,-105.44,0.25
940.00,0,0.79,0.00,131.52,-105.44,0.25
941.00,0,0.81,0.00,131.44,-105.45,0.25
942.00,0,0.79,0.00,131.36,-105.45,0.25
943.00,0,0.78,0.00,131.28,-105.45,0.25
944.00,0,0.80,0.00,131.21,-105.44,0.25
945.00,0,0.78,0.00,131.13,-105.45,0.25
946.00,0,0.80,0.00,131.05,-105.45,0.25
947.00,0,0.78,0.00,130.97,-105.45,0.25
948.00,0,0.80,0.00,130.89,-105.44,0.25
949.00,0,0.78,0.00,130.82,-105.45,0.25
950.00,0,0.80,0.00,130.74,-105.45,0.25
951.00,0,0.78,0.00,130.66,-105.45,0.25
952.00,0,0.80,0.00,130.58,-105.44,0.25
953.00,0,0.78,0.00,130.50,-105.45,0.25
954.00,0,0.80,0.00,130.43,-105.45,0.25
955.00,0,0.78,0.00,130.35,-105.44,0.25
956.00,0,0.80,0.00,130.27,-105.44,0.25
957.00,0,0.78,0.00,130.19,-105.45,0.25
958.00,0,0.80,0.00,130.11,-105.45,0.25
959.00,0,0.78,0.00,130.04,-105.44,0.25
960.00,0,0.80,0.00,129.96,-105.44,0.25
961.00,0,0.78,0.00,129.88,-105.45,0.25
962.00,0,0.80,0.00,129.80,-105.45,0.25
963.00,0,0.78,0.00,129.72,-105.44,0.25
964.00,0,0.80,0.00,129.64,-105.44,0.25
965.00,0,0.78,0.00,129.57,-105.45,0.25
966.00,0,0.80,0.00,129.49,-105.45,0.25
967.00,0,0.78,0.00,129.41,-105.44,0.25
968.00,0,0.80,0.00,129.33,-105.44,0.25
969.00,0,0.78,0.00,129.25,-105.45,0.25
970.00,0,0.80,0.00,129.18,-105.45,0.25
971.00,0,0.78,0.00,129.10,-105.44,0.25
972.00,0,0.80,0.00,129.02,-105.44,0.25
973.00,0,0.78,0.00,128.94,-105.45,0.25
974.00,0,0.80,0.00,128.86,-105.45,0.25
975.00,0,0.78,0.00,128.79,-105.44,0.25
976.00,0,0.80,0.00,128.71,-105.44,0.25
977.00,0,0.78,0.00,128.63,-105.45,0.25
978.00,0,0.80,0.00,128.55,-105.45,0.25
979.00,0,0.78,0.00,128.47,-105.44,0.25
980.00,0,0.80,0.00,128.39,-105.44,0.25
981.00,0,0.78,0.00,128.32,-105.45,0.25
982.00,0,0.80,0.00,128.24,-105.45,0.25
983.00,0,0.78,0.00,128.16,-105.44,0.25
984.00,0,0.80,0.00,128.08,-105.44,0.25
985.00,0,0.78,0.00,128.00,-105.45,0.25
986.00,0,0.80,0.00,127.93,-105.45,0.25
987.00,0,0.78,0.00,127.85,-105.44,0.25
988.00,0,0.80,0.00,127.77,-105.44,0.25
989.00,0,0.78,0.00,127.69,-105.44,0.25
990.00,0,0.80,0.00,127.61,-105.45,0.25
991.00,0,0.78,0.00,127.54,-105.44,0.25
992.00,0,0.80,0.00,127.46,-105.44,0.25
993.00,0,0.78,0.00,127.38,-105.44,0.25
994.00,0,0.80,0.00,127.30,-105.45,0.25
995.00,0,0.78,0.00,127.22,-105.44,0.25
996.00,0,0.80,0.00,127.14,-105.44,0.25
997.00,0,0.78,0.00,127.07,-105.44,0.25
998.00,0,0.80,0.00,126.99,-105.45,0.25
999.00,0,0.78,0.00,126.91,-105.44,0.25
1000.00,0,0.80,0.00,126.83,-105.44,0.25
1001.00,0,0.78,0.00,126.75,-105.44,0.25
1002.00,0,0.80,0.00,126.68,-105.45,0.25
1003.00,0,0.78,0.00,126.60,-105.44,0.25
1004.00,0,0.81,0.00,126.52,-105.44,0.25
1005.00,0,0.79,0.00,126.44,-105.44,0.25
1006.00,0,0.80,0.00,126.36,-105.44,0.25
1007.00,0,0.78,0.00,126.28,-105.45,0.25
1008.00,0,0.79,0.00,126.21,-105.44,0.25
1009.00,0,0.78,0.00,126.13,-105.44,0.25
1010.00,0,0.80,0.00,126.05,-105.44,0.25
1011.00,0,0.78,0.00,125.97,-105.45,0.25
1012.00,0,0.77,0.00,125.90,-105.44,0.25
1013.00,0,0.81,0.00,125.82,-105.44,0.25
1014.00,0,0.79,0.00,125.74,-105.44,0.25
1015.00,0,0.80,0.00,125.66,-105.45,0.25
1016.00,0,0.78,0.00,125.58,-105.44,0.25
1017.00,0,0.81,0.00,125.50,-105.44,0.25
1018.00,0,0.79,0.00,125.42,-105.44,0.25
1019.00,0,0.80,0.00,125.35,-105.44,0.25
1020.00,0,0.78,0.00,125.27,-105.45,0.25
1021.00,0,0.77,0.00,125.19,-105.44,0.25
1022.00,0,0.79,0.00,125.11,-105.44,0.25
1023.00,0,0.77,0.00,125.04,-105.44,0.25
1024.00,0,0.80,0.00,124.96,-105.45,0.25
1025.00,0,0.79,0.00,124.88,-105.44,0.25
1026.00,0,0.81,0.00,124.80,-105.44,0.25
1027.00,0,0.79,0.00,124.72,-105.44,0.25
1028.00,0,0.80,0.00,124.64,-105.44,0.25
1029.00,0,0.78,0.00,124.57,-105.45,0.25
1030.00,0,0.80,0.00,124.49,-105.44,0.25
