simulation_time_s,obj_index,speed_mps,brake,pos_x,pos_y,pos_z
502.00,0,0.79,0.00,-7.04,-129.00,0.25
503.00,0,0.81,0.00,-7.04,-129.08,0.25
504.00,0,0.79,0.00,-7.05,-129.16,0.25
505.00,0,0.81,0.00,-7.06,-129.24,0.25
506.00,0,0.79,0.00,-7.07,-129.32,0.25
507.00,0,0.81,0.00,-7.07,-129.39,0.25
508.00,0,0.79,0.00,-7.08,-129.47,0.25
509.00,0,0.81,0.00,-7.09,-129.55,0.25
510.00,0,0.79,0.00,-7.10,-129.63,0.25
511.00,0,0.81,0.00,-7.11,-129.71,0.25
512.00,0,0.79,0.00,-7.11,-129.79,0.25
513.00,0,0.81,0.00,-7.12,-129.87,0.25
514.00,0,0.79,0.00,-7.13,-129.95,0.25
515.00,0,0.81,0.00,-7.14,-130.03,0.25
516.00,0,0.79,0.00,-7.15,-130.10,0.25
517.00,0,0.81,0.00,-7.16,-130.18,0.25
518.00,0,0.79,0.00,-7.17,-130.26,0.25
519.00,0,0.81,0.00,-7.18,-130.34,0.25
520.00,0,0.79,0.00,-7.19,-130.42,0.25
521.00,0,0.81,0.00,-7.20,-130.50,0.25
522.00,0,0.79,0.00,-7.20,-130.58,0.25
523.00,0,0.81,0.00,-7.21,-130.66,0.25
524.00,0,0.79,0.00,-7.22,-130.73,0.25
525.00,0,0.81,0.00,-7.23,-130.81,0.25
526.00,0,0.79,0.00,-7.24,-130.89,0.25
527.00,0,0.81,0.00,-7.25,-130.97,0.25
528.00,0,0.79,0.00,-7.26,-131.05,0.25
529.00,0,0.81,0.00,-7.27,-131.13,0.25
530.00,0,0.79,0.00,-7.28,-131.21,0.25
531.00,0,0.81,0.00,-7.30,-131.28,0.25
532.00,0,0.79,0.00,-7.31,-131.36,0.25
533.00,0,0.81,0.00,-7.32,-131.44,0.25
534.00,0,0.79,0.00,-7.33,-131.52,0.25
535.00,0,0.81,0.00,-7.34,-131.60,0.25
536.00,0,0.79,0.00,-7.35,-131.68,0.25
537.00,0,0.81,0.00,-7.36,-131.76,0.25
538.00,0,0.79,0.00,-7.37,-131.83,0.25
539.00,0,0.81,0.00,-7.38,-131.91,0.25
540.00,0,0.79,0.00,-7.40,-131.99,0.25
541.00,0,0.81,0.00,-7.40,-132.07,0.25
542.00,0,0.78,0.00,-7.41,-132.15,0.25
543.00,0,0.80,0.00,-7.41,-132.23,0.25
544.00,0,0.79,0.00,-7.42,-132.31,0.25
545.00,0,0.81,0.00,-7.42,-132.38,0.25
546.00,0,0.79,0.00,-7.43,-132.46,0.25
547.00,0,0.81,0.00,-7.43,-132.54,0.25
548.00,0,0.79,0.00,-7.44,-132.62,0.25
549.00,0,0.81,0.00,-7.45,-132.70,0.25
550.00,0,0.79,0.00,-7.45,-132.78,0.25
551.00,0,0.81,0.00,-7.46,-132.86,0.25
552.00,0,0.79,0.00,-7.46,-132.94,0.25
553.00,0,0.81,0.00,-7.47,-133.02,0.25
554.00,0,0.79,0.00,-7.47,-133.10,0.25
555.00,0,0.81,0.00,-7.48,-133.18,0.25
556.00,0,0.79,0.00,-7.48,-133.26,0.25
557.00,0,0.81,0.00,-7.48,-133.33,0.25
558.00,0,0.79,0.00,-7.49,-133.41,0.25
559.00,0,0.81,0.00,-7.49,-133.49,0.25
560.00,0,0.79,0.00,-7.50,-133.57,0.25
561.00,0,0.81,0.00,-7.50,-133.65,0.25
562.00,0,0.79,0.00,-7.50,-133.73,0.25
563.00,0,0.81,0.00,-7.51,-133.81,0.25
564.00,0,0.79,0.00,-7.51,-133.89,0.25
565.00,0,0.81,0.00,-7.51,-133.97,0.25
566.00,0,0.79,0.00,-7.52,-134.05,0.25
567.00,0,0.81,0.00,-7.52,-134.13,0.25
568.00,0,0.79,0.00,-7.52,-134.21,0.25
569.00,0,0.81,0.00,-7.52,-134.28,0.25
570.00,0,0.79,0.00,-7.53,-134.36,0.25
571.00,0,0.81,0.00,-7.53,-134.44,0.25
572.00,0,0.79,0.00,-7.53,-134.52,0.25
573.00,0,0.81,0.00,-7.53,-134.60,0.25
574.00,0,0.79,0.00,-7.53,-134.68,0.25
575.00,0,0.81,0.00,-7.54,-134.76,0.25
576.00,0,0.79,0.00,-7.54,-134.84,0.25
577.00,0,0.81,0.00,-7.54,-134.92,0.25
578.00,0,0.79,0.00,-7.54,-135.00,0.25
579.00,0,0.81,0.00,-7.54,-135.08,0.25
580.00,0,0.79,0.00,-7.54,-135.16,0.25
581.00,0,0.81,0.00,-7.54,-135.24,0.25
582.00,0,0.79,0.00,-7.54,-135.32,0.25
583.00,0,0.81,0.00,-7.54,-135.39,0.25
584.00,0,0.79,0.00,-7.54,-135.47,0.25
585.00,0,0.81,0.00,-7.54,-135.55,0.25
586.00,0,0.79,0.00,-7.54,-135.63,0.25
587.00,0,0.81,0.00,-7.54,-135.71,0.25
588.00,0,0.79,0.00,-7.54,-135.79,0.25
589.00,0,0.81,0.00,-7.54,-135.87,0.25
590.00,0,0.79,0.00,-7.54,-135.95,0.25
591.00,0,0.81,0.00,-7.54,-136.03,0.25
592.00,0,0.79,0.00,-7.54,-136.11,0.25
593.00,0,0.81,0.00,-7.54,-136.19,0.25
594.00,0,0.79,0.00,-7.53,-136.27,0.25
595.00,0,0.81,0.00,-7.53,-136.35,0.25
596.00,0,0.79,0.00,-7.53,-136.43,0.25
597.00,0,0.81,0.00,-7.53,-136.50,0.25
598.00,0,0.79,0.00,-7.53,-136.58,0.25
599.00,0,0.81,0.00,-7.52,-136.66,0.25
600.00,0,0.79,0.00,-7.52,-136.74,0.25
601.00,0,0.81,0.00,-7.52,-136.82,0.25
602.00,0,0.79,0.00,-7.52,-136.90,0.25
603.00,0,0.81,0.00,-7.52,-136.98,0.25
604.00,0,0.79,0.00,-7.51,-137.06,0.25
605.00,0,0.81,0.00,-7.51,-137.14,0.25
606.00,0,0.79,0.00,-7.51,-137.22,0.25
607.00,0,0.81,0.00,-7.50,-137.30,0.25
608.00,0,0.79,0.00,-7.50,-137.38,0.25
609.00,0,0.81,0.00,-7.50,-137.46,0.25
610.00,0,0.79,0.00,-7.49,-137.53,0.25
611.00,0,0.81,0.00,-7.49,-137.61,0.25
612.00,0,0.79,0.00,-7.49,-137.69,0.25
613.00,0,0.81,0.00,-7.48,-137.77,0.25
614.00,0,0.79,0.00,-7.48,-137.85,0.25
615.00,0,0.81,0.00,-7.47,-137.93,0.25
616.00,0,0.79,0.00,-7.47,-138.01,0.25
617.00,0,0.81,0.00,-7.46,-138.09,0.25
618.00,0,0.79,0.00,-7.46,-138.17,0.25
619.00,0,0.81,0.00,-7.45,-138.25,0.25
620.00,0,0.79,0.00,-7.45,-138.33,0.25
621.00,0,0.81,0.00,-7.44,-138.41,0.25
622.00,0,0.79,0.00,-7.44,-138.48,0.25
623.00,0,0.81,0.00,-7.43,-138.56,0.25
624.00,0,0.79,0.00,-7.43,-138.64,0.25
625.00,0,0.81,0.00,-7.42,-138.72,0.25
626.00,0,0.79,0.00,-7.42,-138.80,0.25
627.00,0,0.81,0.00,-7.41,-138.88,0.25
628.00,0,0.79,0.00,-7.41,-138.96,0.25
629.00,0,0.81,0.00,-7.40,-139.04,0.25
630.00,0,0.78,0.00,-7.41,-139.12,0.25
631.00,0,0.80,0.00,-7.41,-139.19,0.25
632.00,0,0.79,0.00,-7.40,-139.27,0.25
633.00,0,0.79,0.00,-7.40,-139.35,0.25
634.00,0,0.77,0.00,-7.39,-139.43,0.25
635.00,0,0.81,0.00,-7.39,-139.51,0.25
636.00,0,0.79,0.00,-7.39,-139.59,0.25
637.00,0,0.81,0.00,-7.38,-139.67,0.25
638.00,0,0.79,0.00,-7.38,-139.75,0.25
639.00,0,0.81,0.00,-7.38,-139.82,0.25
640.00,0,0.79,0.00,-7.38,-139.90,0.25
641.00,0,0.81,0.00,-7.38,-139.98,0.25
642.00,0,0.79,0.00,-7.38,-140.06,0.25
643.00,0,0.81,0.00,-7.38,-140.14,0.25
644.00,0,0.79,0.00,-7.38,-140.22,0.25
645.00,0,0.81,0.00,-7.38,-140.30,0.25
646.00,0,0.79,0.00,-7.38,-140.38,0.25
647.00,0,0.81,0.00,-7.38,-140.46,0.25
648.00,0,0.79,0.00,-7.38,-140.54,0.25
649.00,0,0.81,0.00,-7.38,-140.62,0.25
650.00,0,0.79,0.00,-7.38,-140.70,0.25
651.00,0,0.81,0.00,-7.38,-140.78,0.25
652.00,0,0.79,0.00,-7.39,-140.86,0.25
653.00,0,0.81,0.00,-7.39,-140.94,0.25
654.00,0,0.79,0.00,-7.39,-141.02,0.25
655.00,0,0.81,0.00,-7.39,-141.09,0.25
656.00,0,0.79,0.00,-7.39,-141.17,0.25
657.00,0,0.81,0.00,-7.39,-141.25,0.25
658.00,0,0.79,0.00,-7.39,-141.33,0.25
659.00,0,0.81,0.00,-7.40,-141.41,0.25
660.00,0,0.79,0.00,-7.40,-141.49,0.25
661.00,0,0.81,0.00,-7.40,-141.57,0.25
662.00,0,0.79,0.00,-7.40,-141.65,0.25
663.00,0,0.81,0.00,-7.41,-141.73,0.25
664.00,0,0.79,0.00,-7.41,-141.81,0.25
665.00,0,0.81,0.00,-7.41,-141.89,0.25
666.00,0,0.79,0.00,-7.41,-141.97,0.25
667.00,0,0.81,0.00,-7.42,-142.05,0.25
668.00,0,0.79,0.00,-7.42,-142.12,0.25
669.00,0,0.80,0.00,-7.41,-142.20,0.25
670.00,0,0.78,0.00,-7.41,-142.28,0.25
671.00,0,0.79,0.00,-7.41,-142.36,0.25
672.00,0,0.78,0.00,-7.42,-142.44,0.25
673.00,0,0.80,0.00,-7.42,-142.51,0.25
674.00,0,0.78,0.00,-7.41,-142.59,0.25
675.00,0,0.80,0.00,-7.41,-142.67,0.25
676.00,0,0.78,0.00,-7.42,-142.75,0.25
677.00,0,0.80,0.00,-7.42,-142.83,0.25
678.00,0,0.79,0.00,-7.42,-142.91,0.25
679.00,0,0.80,0.00,-7.42,-142.98,0.25
680.00,0,0.78,0.00,-7.41,-143.06,0.25
681.00,0,0.79,0.00,-7.42,-143.14,0.25
682.00,0,0.78,0.00,-7.42,-143.22,0.25
683.00,0,0.79,0.00,-7.42,-143.29,0.25
684.00,0,0.79,0.00,-7.41,-143.37,0.25
685.00,0,0.81,0.00,-7.41,-143.45,0.25
686.00,0,0.78,0.00,-7.42,-143.53,0.25
687.00,0,0.80,0.00,-7.43,-143.61,0.25
688.00,0,0.78,0.00,-7.42,-143.69,0.25
689.00,0,0.81,0.00,-7.41,-143.77,0.25
690.00,0,0.79,0.00,-7.42,-143.84,0.25
691.00,0,0.80,0.00,-7.42,-143.92,0.25
692.00,0,0.78,0.00,-7.43,-144.00,0.25
693.00,0,0.79,0.00,-7.42,-144.08,0.25
694.00,0,0.78,0.00,-7.42,-144.16,0.25
695.00,0,0.80,0.00,-7.42,-144.24,0.25
696.00,0,0.78,0.00,-7.42,-144.31,0.25
697.00,0,0.80,0.00,-7.43,-144.39,0.25
698.00,0,0.78,0.00,-7.42,-144.47,0.25
699.00,0,0.81,0.00,-7.42,-144.55,0.25
700.00,0,0.79,0.00,-7.42,-144.63,0.25
701.00,0,0.80,0.00,-7.43,-144.71,0.25
702.00,0,0.78,0.00,-7.43,-144.78,0.25
703.00,0,0.78,0.00,-7.43,-144.86,0.25
704.00,0,0.78,0.00,-7.42,-144.94,0.25
705.00,0,0.81,0.00,-7.42,-145.02,0.25
706.00,0,0.79,0.00,-7.43,-145.10,0.25
707.00,0,0.80,0.00,-7.43,-145.17,0.25
708.00,0,0.78,0.00,-7.43,-145.25,0.25
709.00,0,0.81,0.00,-7.42,-145.33,0.25
710.00,0,0.79,0.00,-7.42,-145.41,0.25
711.00,0,0.80,0.00,-7.43,-145.49,0.25
712.00,0,0.78,0.00,-7.43,-145.57,0.25
713.00,0,0.80,0.00,-7.43,-145.64,0.25
714.00,0,0.80,0.00,-7.43,-145.72,0.25
715.00,0,0.81,0.00,-7.43,-145.80,0.25
716.00,0,0.79,0.00,-7.43,-145.88,0.25
717.00,0,0.81,0.00,-7.43,-145.96,0.25
718.00,0,0.79,0.00,-7.42,-146.04,0.25
719.00,0,0.81,0.00,-7.42,-146.12,0.25
720.00,0,0.78,0.00,-7.43,-146.20,0.25
721.00,0,0.80,0.00,-7.44,-146.28,0.25
722.00,0,0.78,0.00,-7.43,-146.36,0.25
723.00,0,0.80,0.00,-7.42,-146.43,0.25
724.00,0,0.79,0.00,-7.43,-146.51,0.25
725.00,0,0.79,0.00,-7.43,-146.59,0.25
726.00,0,0.77,0.00,-7.44,-146.67,0.25
727.00,0,0.81,0.00,-7.44,-146.75,0.25
728.00,0,0.79,0.00,-7.43,-146.83,0.25
729.00,0,0.81,0.00,-7.43,-146.91,0.25
730.00,0,0.79,0.00,-7.43,-146.99,0.25
731.00,0,0.81,0.00,-7.43,-147.06,0.25
732.00,0,0.79,0.00,-7.42,-147.14,0.25
733.00,0,0.81,0.00,-7.43,-147.22,0.25
734.00,0,0.78,0.00,-7.43,-147.30,0.25
735.00,0,0.80,0.00,-7.44,-147.38,0.25
736.00,0,0.78,0.00,-7.43,-147.46,0.25
737.00,0,0.80,0.00,-7.43,-147.54,0.25
738.00,0,0.79,0.00,-7.43,-147.62,0.25
739.00,0,0.79,0.00,-7.43,-147.69,0.25
740.00,0,0.78,0.00,-7.44,-147.77,0.25
741.00,0,0.80,0.00,-7.43,-147.85,0.25
742.00,0,0.78,0.00,-7.43,-147.93,0.25
743.00,0,0.81,0.00,-7.43,-148.01,0.25
744.00,0,0.78,0.00,-7.43,-148.08,0.25
745.00,0,0.80,0.00,-7.44,-148.16,0.25
